county_fips,eji_score
16083,0.5480882352941175
16085,0.42095
16087,0.7568
17001,0.4025263157894737
17003,0.805725
17005,0.5563
17007,0.46886
17009,0.29569999999999996
17011,0.58969
17013,0.3769
17015,0.46588333333333337
17017,0.33552
17019,0.3384041666666667
17021,0.62504
17023,0.42667499999999997
17025,0.679025
17027,0.2758111111111111
17029,0.49586153846153846
17031,-1.679636513899324
17033,0.4523
17035,0.4262333333333334
17037,0.3469826086956522
17039,0.43807999999999997
17041,0.4527
17043,0.3207625570776256
17045,0.57736
17047,0.5033333333333333
17049,0.35905
17051,0.5461428571428572
17053,0.54904
17055,0.69525
17057,0.5374916666666667
17059,0.6135999999999999
17061,0.54966
17063,0.30447
17065,0.6595
17067,0.4170428571428571
17069,0.45735000000000003
17071,0.488
17073,0.43991428571428576
17075,0.5734777777777778
17077,0.558
17079,0.37753333333333333
17081,0.6301909090909091
17083,0.2763333333333334
17085,0.4308428571428572
17087,0.554325
17089,0.39154423076923073
17091,0.56029
17093,0.1055
17095,0.6566875
17097,-12.214066037735849
17099,0.5618321428571429
17101,0.682
17103,0.5140777777777779
17105,0.5341
17107,0.517025
17109,0.5131090909090908
17111,0.19450625
17113,0.24579148936170214
17115,0.615472972972973
17117,0.4426538461538462
17119,0.4693428571428571
17121,0.7125
17123,0.5808
17125,0.4942666666666667
17127,0.807175
17129,0.2176
17131,0.3922
17133,0.15972857142857144
17135,0.5697625
17137,0.55297
17139,0.546075
17141,0.42312307692307694
17143,0.5390795918367347
17145,0.6582333333333333
17147,0.32935
17149,0.57926
17151,0.5919
17153,0.8039000000000001
17155,0.37829999999999997
17157,0.6055900000000001
17159,0.58706
17161,0.6339441860465116
17163,0.4980338235294118
17165,0.6415222222222222
17167,0.3841055555555556
17169,0.5378333333333334
17171,0.2617
17173,0.4117
17175,0.6197
17177,0.5162538461538462
17179,0.3054233333333333
17181,0.65644
17183,0.6125416666666667
17185,0.6123000000000001
17187,0.5932999999999999
17189,0.424775
17191,0.6333599999999999
17193,0.68304
17195,0.5247789473684211
17197,-5.504567441860465
17199,0.5414944444444445
17201,-11.91805375
17203,0.2492222222222222
18001,0.6299714285714285
18003,0.4632791666666667
18005,0.4580375
18007,0.6853666666666666
18009,0.7908999999999999
18011,0.2982090909090909
18013,0.30654
18015,0.5529571428571428
18017,0.7493636363636363
18019,0.5260185185185186
18021,0.5227333333333334
18023,0.6755125
18025,0.6976
18027,0.6577625
18029,0.3747615384615385
18031,0.5000833333333333
18033,0.6007555555555555
18035,0.7454529411764707
18037,0.49099999999999994
18039,0.6914111111111111
18041,0.8366999999999999
18043,0.440605
18045,0.59106
18047,0.46384
18049,0.71625
18051,0.5804625
18053,0.75605625
18055,0.7520111111111112
18057,0.18696315789473686
18059,0.38333999999999996
18061,0.47644444444444445
18063,0.3115258064516129
18065,0.7886384615384615
18067,0.6705285714285714
18069,0.6624222222222222
18071,0.6398727272727273
18073,0.4144625
18075,0.8574
18077,0.5779142857142857
18079,0.593
18081,0.3755821428571428
18083,0.7338
18085,0.47620476190476185
18087,0.5296888888888889
18089,0.6291473282442748
18091,0.6992466666666667
18093,0.5604076923076924
18095,-24.881856410256407
18097,-3.318024901185771
18099,0.6888583333333332
18101,0.5536666666666666
18103,0.72242
18105,0.4319181818181818
18107,0.5423222222222223
18109,0.5009235294117648
18111,0.769475
18113,0.52796
18115,0.33804999999999996
18117,0.6406666666666666
18119,0.7591833333333332
18121,0.7159599999999999
18123,0.59336
18125,0.615475
18127,-47.216140476190475
18129,0.41740000000000005
18131,0.75725
18133,0.46582222222222225
18135,0.8285
18137,0.4688714285714286
18139,0.8044
18141,0.5949012195121951
18143,0.71272
18145,0.68638
18147,0.48911666666666664
18149,0.7062285714285714
18151,0.48982222222222227
18153,0.6219875
18155,0.6850333333333333
